# kF r, W(r)
2.056867196445903198e-09,1.139053586931631435e+05
2.067315172622576590e-09,-6.990573971650202293e+04
2.077816219899989605e-09,-3.412290321620342729e+04
2.088370607855873328e-09,1.103233628099731432e+05
2.098978607437298029e-09,-7.428063303281505068e+04
2.109640490967623139e-09,-2.194633064523023131e+04
2.120356532153491888e-09,1.033752093486042577e+05
2.131127006091854894e-09,-8.430016985568124801e+04
2.141952189277034287e-09,7.318597994433737597e+01
2.152832359607822160e-09,8.966420553398678021e+04
2.163767796394602591e-09,-9.554666048573264561e+04
2.174758780366561768e-09,3.133080159158901006e+04
2.185805593678837719e-09,6.368361595965844026e+04
2.196908519919801572e-09,-9.937834644946083426e+04
2.208067844118328060e-09,6.647786325788864633e+04
2.219283852751111933e-09,2.254828659873667857e+04
2.230556833750024487e-09,-8.540313214651531598e+04
2.241887076509501942e-09,9.429274084372422658e+04
2.253274871893976007e-09,-3.034066494212739417e+04
2.264720512245344146e-09,-4.442065727256781247e+04
2.276224291390459287e-09,9.611737503616740287e+04
2.287786504648712998e-09,-7.733504123895039083e+04
2.299407448839561592e-09,1.910692305643362852e+04
2.311087422290182922e-09,5.720829195964650717e+04
2.322826724843124495e-09,-8.999344050175757729e+04
2.334625657864000387e-09,7.892407258057278523e+04
2.346484524249229930e-09,-1.646082491382344597e+04
2.358403628433813212e-09,-4.484599363078331953e+04
2.370383276399143381e-09,8.939072139882219199e+04
2.382423775680855767e-09,-7.936301958710816689e+04
2.394525435376759298e-09,3.924717012981851440e+04
2.406688566154713743e-09,2.668335116942991226e+04
2.418913480260644267e-09,-7.021679272717954882e+04
2.431200491526548122e-09,9.015662633109775197e+04
2.443549915378548907e-09,-6.281669086947186588e+04
2.455962068844996734e-09,1.921651586522880825e+04
2.468437270564604376e-09,3.916547881885436800e+04
2.480975840794630151e-09,-7.222493831683359167e+04
2.493578101419095963e-09,8.655060999976698076e+04
2.506244375957042975e-09,-6.137738320568512427e+04
2.518974989570876624e-09,2.508292468836942498e+04
