# kF r, W(r)
7.619386335476914705e-10,-4.342844337611249648e+05
7.658089450122055877e-10,-3.513078002960910089e+04
7.696989159481982372e-10,3.775315778137201560e+05
7.736086462170915726e-10,5.647400336128986673e+05
7.775382361875628165e-10,4.186320319019014714e+05
7.814877867381175160e-10,2.773321470564149786e+04
7.854573992596792384e-10,-3.733577115725702024e+05
7.894471756581932253e-10,-5.432716192784595769e+05
7.934572183572413178e-10,-3.803829673604557756e+05
7.974876303006719769e-10,1.316406012229739645e+04
8.015385149552431257e-10,3.921698829209920368e+05
8.056099763132747106e-10,5.198819618453674484e+05
8.097021188953313519e-10,3.174750739472364075e+05
8.138150477528863819e-10,-8.379002327269443776e+04
8.179488684710313785e-10,-4.244360106902585248e+05
8.221036871711834241e-10,-4.836739497743971297e+05
8.262796105138096318e-10,-2.246193481497050670e+05
8.304767457011646992e-10,1.790841121586780355e+05
8.346952004800439727e-10,4.567164208073061309e+05
8.389350831445488155e-10,4.219263178214626969e+05
8.431965025388629362e-10,1.006227497816104587e+05
8.474795680600609767e-10,-2.842685434380513616e+05
8.517843896608960078e-10,-4.651701200271836715e+05
8.561110778526359315e-10,-3.167630346544064814e+05
8.604597437078971947e-10,5.366351976513666159e+04
8.648304988634953575e-10,3.800702369244215661e+05
8.692234555233127211e-10,4.275183915507953498e+05
8.736387264611769166e-10,1.635071553099130397e+05
8.780764250237569676e-10,-2.157873567485322710e+05
8.825366651334728983e-10,-4.282611127910151263e+05
8.870195612914169212e-10,-3.160596406054959516e+05
8.915252285803064725e-10,3.371528945079036930e+04
8.960537826674181181e-10,3.525583771491964580e+05
9.006053398075701601e-10,3.952179087337919627e+05
9.051800168461041060e-10,1.305609705977349513e+05
9.097779312218842321e-10,-2.314936565011586063e+05
9.143992009703125538e-10,-4.034750880830917740e+05
9.190439447263581677e-10,-2.492587661765454977e+05
9.237122817276042746e-10,1.043168847317748441e+05
9.284043318173071972e-10,3.677924023023809423e+05
9.331202154474710099e-10,3.252054768730757060e+05
9.378600536819539125e-10,1.419840888964586520e+04
9.426239681995536141e-10,-3.026750591111647664e+05
9.474120812971458626e-10,-3.573925791735032690e+05
9.522245158928209074e-10,-1.052001807757185888e+05
9.570613955290385723e-10,2.343601728139122133e+05
9.619228443757992533e-10,3.653671447682660655e+05
9.668089872338322854e-10,1.744349130513508280e+05
9.717199495377998204e-10,-1.668477572664025356e+05
9.766558573595166276e-10,-3.521522923092555720e+05
9.816168374111818877e-10,-2.154199103792386595e+05
9.866030170486494522e-10,1.163741102486184391e+05
9.916145242746728725e-10,3.367074299808008363e+05
9.966514877422060572e-10,2.420144133904314658e+05
1.001714036757704137e-09,-7.659334010024770396e+04
1.006802301284440871e-09,-3.162123929162657005e+05
1.011916411945846944e-09,-2.488608347051301389e+05
1.017056500028861492e-09,5.826300945799395413e+04
1.022222697487304312e-09,3.048725039415166248e+05
1.027415136945256963e-09,2.496296464882541040e+05
1.032633951700485848e-09,-5.042215292343484907e+04
1.037879275727838407e-09,-2.936332432829635800e+05
1.043151243682699701e-09,-2.352859732242189639e+05
1.048449990904443821e-09,6.290918134672097949e+04
1.053775653419909911e-09,2.929202610863543232e+05
1.059128367946892658e-09,2.170172340728557319e+05
1.064508271897652853e-09,-8.299487419339825283e+04
1.069915503382445310e-09,-2.887476169503997080e+05
1.075350201213063341e-09,-1.819188659744758916e+05
1.080812504906398522e-09,1.202164484295436268e+05
1.086302554688039761e-09,2.884839410216885153e+05
1.091820491495847126e-09,1.398890066280983738e+05
1.097366456983586898e-09,-1.589213420190529723e+05
1.102940593524563920e-09,-2.737732365794809302e+05
1.108543044215275878e-09,-7.705025926241715206e+04
1.114173952879088260e-09,2.055432595289289020e+05
1.119833464069925230e-09,2.498109103550711880e+05
1.125521723075981399e-09,6.625070993216675561e+03
1.131238875923450547e-09,-2.381925018198664475e+05
1.136985069380271094e-09,-1.966916971445475356e+05
1.142760450959910665e-09,7.948564963944698684e+04
1.148565168925127480e-09,2.577406415705347899e+05
1.154399372291792137e-09,1.235635920421816554e+05
1.160263210832711465e-09,-1.568282465575447131e+05
1.166156835081470774e-09,-2.373772137500416720e+05
1.172080396336300303e-09,-1.981440871330889786e+04
1.178034046663957804e-09,2.209518069614148990e+05
1.184017938903633244e-09,1.806637725242054439e+05
1.190032226670872330e-09,-8.691943765615047596e+04
1.196077064361514303e-09,-2.357983361620443757e+05
1.202152607155676262e-09,-7.391259696435902151e+04
1.208259011021706875e-09,1.842317701385914115e+05
1.214396432720209794e-09,1.970194307411816844e+05
1.220565029808063950e-09,-5.038959688649182499e+04
1.226764960642466405e-09,-2.233121888984781690e+05
1.232996384384999598e-09,-8.801197200923616765e+04
1.239259461005716580e-09,1.677757711383081623e+05
1.245554351287246523e-09,1.902148435057072784e+05
1.251881216828924621e-09,-4.982594250598501822e+04
1.258240220050933375e-09,-2.130520312193528807e+05
1.264631524198493291e-09,-6.907609597097165533e+04
1.271055293346023809e-09,1.737311059472775960e+05
1.277511692401374127e-09,1.646898148553087376e+05
1.284000887110053189e-09,-8.072144048192842456e+04
1.290523044059482848e-09,-2.006475383808330225e+05
1.297078330683276867e-09,-1.892351700008985426e+04
1.303666915265536263e-09,1.906715142036321049e+05
1.310288966945171947e-09,1.126859378086277429e+05
1.316944655720240179e-09,-1.318976224594107189e+05
1.323634152452327667e-09,-1.672760497684630682e+05
1.330357628870907288e-09,5.915654925244853803e+04
1.337115257577766401e-09,1.925565617311318638e+05
1.343907212051433298e-09,2.441958686288552781e+04
1.350733666651631155e-09,-1.761782583737911482e+05
1.357594796623751842e-09,-8.869599072721941047e+04
