# q/kF, wc(q)/wp(0), Re eps(wc(q))
4.886393196598299293e-01,9.810811047037077959e-01,3.017507326834215344e-09
4.901350675337668994e-01,9.809718603661463643e-01,5.230559351806970236e-09
4.916308154077038695e-01,9.808623704781193053e-01,1.374248188044655137e-10
4.931265632816408395e-01,9.807526411171996195e-01,-2.447135067140409790e-09
4.946223111555778096e-01,9.806426723664292133e-01,-4.377657975920404833e-09
4.961180590295147796e-01,9.805324703003852616e-01,4.122786482666067658e-09
4.976138069034517497e-01,9.804220230190667795e-01,-2.107722024702969845e-09
4.991095547773887198e-01,9.803113425880843890e-01,-1.676589988763836120e-09
5.006053026513256343e-01,9.802004290891503935e-01,3.508667624883425137e-09
5.021010505252626599e-01,9.800892766154847280e-01,-9.926654564092309960e-11
5.035967983991995744e-01,9.799778912391483576e-01,-2.795760864150609896e-09
5.050925462731366000e-01,9.798662790296513991e-01,5.099810845481641144e-09
5.065882941470735146e-01,9.797544280940947425e-01,-1.612078707910850438e-09
5.080840420210105401e-01,9.796423504889361089e-01,-1.655456391453791677e-09
5.095797898949474547e-01,9.795300462948288711e-01,2.984309112198118711e-09
5.110755377688844803e-01,9.794175096080228737e-01,-1.298751314565157617e-09
5.125712856428213948e-01,9.793047464954238723e-01,-4.898098416757968846e-09
5.140670335167584204e-01,9.791917630213466950e-01,1.767830555905157250e-09
5.155627813906953349e-01,9.790785532825089232e-01,5.058210638418036938e-09
5.170585292646323605e-01,9.789651173603488576e-01,2.928677456261034981e-09
5.185542771385692751e-01,9.788514613175712809e-01,4.915431479342053333e-09
5.200500250125063006e-01,9.787375792534265262e-01,-2.648272670110939912e-09
5.215457728864432152e-01,9.786234832092568503e-01,1.328116670882274578e-09
5.230415207603802408e-01,9.785091672839126842e-01,3.150186034328941946e-09
5.245372686343171553e-01,9.783946315575038355e-01,7.034680592548691834e-10
5.260330165082541809e-01,9.782798820879128332e-01,3.436397064049180183e-09
5.275287643821910955e-01,9.781649129765169759e-01,-2.372031858182620646e-09
5.290245122561281210e-01,9.780497362563069785e-01,4.263441888492108738e-09
5.305202601300650356e-01,9.779343400527197305e-01,-1.971788155874655840e-09
5.320160080040020611e-01,9.778187363962157486e-01,-1.310289144914013952e-10
5.335117558779389757e-01,9.777029193894315462e-01,-3.982272523675326621e-09
5.350075037518760013e-01,9.775868950847634853e-01,-4.183082660308487759e-09
5.365032516258129158e-01,9.774706635592205206e-01,-2.968552895105351194e-09
5.379989994997499414e-01,9.773542248899436125e-01,-2.587080647329395202e-09
5.394947473736868560e-01,9.772375791542049495e-01,-5.300113892108435789e-09
5.409904952476238815e-01,9.771207323999628880e-01,-1.840490713487371314e-09
5.424862431215607961e-01,9.770036847026085658e-01,5.493847964481092582e-09
5.439819909954978217e-01,9.768864301685302731e-01,2.857393247601770962e-09
5.454777388694347362e-01,9.767689748439275510e-01,-5.330689300980888253e-10
5.469734867433717618e-01,9.766513247722581337e-01,4.512330309854999586e-09
5.484692346173086763e-01,9.765334740602793495e-01,4.107611572460306673e-09
5.499649824912457019e-01,9.764154227840000644e-01,-4.111924496687610442e-09
5.514607303651826165e-01,9.762971829506162935e-01,5.093921096391973890e-10
5.529564782391196420e-01,9.761787486672360847e-01,4.044796402674791517e-09
5.544522261130565566e-01,9.760601200080571971e-01,4.077736393090454995e-09
5.559479739869935822e-01,9.759412970473937410e-01,-1.822466558753275856e-09
5.574437218609304967e-01,9.758222858223112306e-01,-4.596766471770878952e-09
5.589394697348674113e-01,9.757030923670804157e-01,4.785460738026577143e-09
5.604352176088044368e-01,9.755837048296260861e-01,8.378488705246376372e-10
5.619309654827413514e-01,9.754641352056151460e-01,4.059022811592115694e-09
5.634267133566783770e-01,9.753443776058223769e-01,4.371865385597255357e-10
5.649224612306152915e-01,9.752244380620287423e-01,-1.068216659027204651e-09
5.664182091045523171e-01,9.751043166449359090e-01,-3.008683476772594148e-09
5.679139569784892316e-01,9.749840164041067014e-01,-2.210850347104485057e-09
5.694097048524262572e-01,9.748635403877354833e-01,4.476843732621526740e-09
5.709054527263631718e-01,9.747428767525138094e-01,-8.495764070101233847e-09
5.724012006003001973e-01,9.746220493930103368e-01,2.144703560478444146e-09
5.738969484742371119e-01,9.745010464646317594e-01,1.081106003441081201e-08
5.753926963481741375e-01,9.743798561287833060e-01,-8.070674497609830595e-09
5.768884442221110520e-01,9.742585022714641552e-01,-1.131498633975005152e-08
5.783841920960480776e-01,9.741369849574957884e-01,-1.624808946577251915e-09
